"ZIP5","Electric","Total_Cars","Median_Household_Income","White_perc","BachOrHigher_perc","Zillow_Home_Value_Index","Total_Population","ZIP3","ev_perc","non_white","car_density","maj_white"
95490,35,13047,53725,68.5,23,329675.53,14256,"954",0.268260902889553,31.5,915.193602693603,1
91911,290,71136,70873,12.7,18.5,673740.12,88589,"919",0.407669815564552,87.3,802.989084423574,0
95832,23,7867,62045,9.4,11.9,378738.36,13446,"958",0.292360493199441,90.6,585.081065000744,0
90723,116,37622,60493,5,11.6,576561.57,53938,"907",0.308330232310882,95,697.504542252216,0
93610,42,13191,62561,36.9,11.8,351671.66,23575,"936",0.3183989083466,63.1,559.533404029692,0
91331,261,74557,72089,4.3,10.5,658524.21,102553,"913",0.35006773341202,95.7,727.00944877283,0
95669,12,3269,79000,69.9,25.5,528173.53,2296,"956",0.367084735393087,30.1,1423.78048780488,1
93505,22,8491,44733,34.2,11,257532.4,14914,"935",0.259097868331174,65.8,569.33083009253,0
92201,170,43559,50144,20.7,13.9,451748.06,63325,"922",0.390275258844326,79.3,687.864192656929,0
95210,93,26323,52453,12.5,10.4,378219.88,43009,"952",0.353303194924591,87.5,612.034690413634,0
93230,181,50332,68450,36.5,17.3,336718.32,67486,"932",0.359612175156958,63.5,745.813946596331,0
92567,28,8110,86818,25.9,15.1,516893.55,10480,"925",0.345252774352651,74.1,773.854961832061,0
93309,151,38813,54572,34.3,20.4,314713.29,62804,"933",0.38904490763404,65.7,618.002038086746,0
92240,88,27309,42155,26.9,14.4,361978.15,39173,"922",0.322238090006957,73.1,697.138335077732,0
95838,88,28020,53425,20.9,14.2,372928.65,41438,"958",0.314061384725196,79.1,676.190935855978,0
95206,161,50771,59893,7.1,10.1,406183.96,65966,"952",0.31711016131256,92.9,769.654064214899,0
95451,43,12183,56435,60.9,17.7,362513.2,12611,"954",0.352950833128129,39.1,966.061374990088,1
93040,6,1822,69808,6.6,5.6,553883.27,1829,"930",0.329308452250274,93.4,996.172772006561,0
90716,27,9256,66537,7.5,14.7,537810.21,14050,"907",0.291702679343129,92.5,658.790035587189,0
95368,43,11658,87615,34.7,17.2,459795.1,14674,"953",0.368845428032253,65.3,794.466403162055,0
95636,1,845,78415,89.1,21.3,335072,1205,"956",0.118343195266272,10.9,701.244813278008,1
95991,125,30287,58632,39.9,16.1,379373.05,43028,"959",0.41271832799551,60.1,703.890489913545,0
95640,27,9072,75953,67,13.9,446499.92,12915,"956",0.297619047619048,33,702.439024390244,1
92548,15,5501,54444,29.3,9,409255.46,7665,"925",0.272677694964552,70.7,717.67775603392,0
93637,99,30022,67333,19.8,15.7,366927.27,40996,"936",0.32975817733662,80.2,732.315347838814,0
90033,85,24927,49734,2.6,13.5,628162.2,47495,"900",0.3409957074658,97.4,524.834193072955,0
93906,181,46781,80214,14.4,17.5,624840.63,66223,"939",0.386909215279708,85.6,706.416199809734,0
95328,15,3368,53007,17.5,6.3,364606.63,3585,"953",0.445368171021378,82.5,939.470013947001,0
93644,29,7354,63438,80.9,27.3,409574.4,7889,"936",0.394343214577101,19.1,932.184053745722,1
95372,5,2363,86932,83,26.5,381316.2,1937,"953",0.211595429538722,17,1219.92772328343,1
95383,15,5181,80806,87.6,39.6,411725.8,4022,"953",0.289519397799653,12.4,1288.16509199403,1
95542,11,2520,32990,90.9,23.9,385964.44,2506,"955",0.436507936507937,9.09999999999999,1005.58659217877,1
95386,20,8121,68454,46.9,9.4,391578.07,10371,"953",0.24627508927472,53.1,783.048886317616,0
95322,18,8137,56888,35.9,15.1,390266.82,10012,"953",0.22121174880177,64.1,812.724730323612,0
93550,162,55478,54693,12.5,8.8,419776.61,82580,"935",0.292007642669166,87.5,671.809154759022,0
95329,9,3037,58333,55.7,15.3,382646.46,2497,"953",0.296345077378992,44.3,1216.2595114137,1
93657,98,28533,63994,24.8,15.4,371714.59,35854,"936",0.343461956331266,75.2,795.810788196575,0
93210,20,9961,64940,26.7,12.4,261958.13,18733,"932",0.20078305391025,73.3,531.735440132387,0
95469,5,1994,57950,73.5,30,406842.48,1469,"954",0.250752256770311,26.5,1357.385976855,1
95453,29,12004,67846,68.6,22.7,369408.35,11523,"954",0.241586137954015,31.4,1041.74260175302,1
95245,9,2169,75700,75.6,18.8,363687.05,2422,"952",0.4149377593361,24.4,895.540875309661,1
95252,36,16172,76792,74.5,13.3,457394.69,14644,"952",0.222606975018551,25.5,1104.34307566239,1
93308,116,36750,49490,63.3,15.7,306732.05,54857,"933",0.315646258503401,36.7,669.923619592759,1
93514,52,13919,68963,63.5,30.4,524436.83,14949,"935",0.373590056756951,36.5,931.099070171918,1
95389,2,783,38325,71,29.5,707996.86,1380,"953",0.255427841634738,29,567.391304347826,1
96052,5,1415,51534,82.4,13,282541.99,2141,"960",0.353356890459364,17.6,660.906118636151,1
90280,183,63846,59713,2.8,10.6,608525.92,93207,"902",0.28662719669204,97.2,684.991470597702,0
96022,47,13418,69052,79.4,22.2,351578.5,14793,"960",0.350275748993889,20.6,907.050632055702,1
95612,5,1263,133411,70.6,39.6,730386.84,1606,"956",0.395882818685669,29.4,786.425902864259,1
95823,147,51944,53238,13,15.3,403351.81,83021,"958",0.282997073771754,87,625.673022488286,0
95338,28,12223,54323,79.4,29.3,354401.31,10726,"953",0.229076331506177,20.6,1139.56740630244,1
93654,59,22279,57452,16.6,14.9,334389.19,29697,"936",0.264823376273621,83.4,750.21045896892,0
93240,13,4655,30522,75.3,8.1,212217.45,5912,"932",0.279269602577873,24.7,787.381596752368,1
95423,6,4197,45600,81,19.3,260615.25,3244,"954",0.142959256611866,19,1293.77311960543,1
95203,30,10541,48044,19.2,14.4,338474.76,16255,"952",0.284602978844512,80.8,648.477391571824,0
95307,113,35377,65316,25.6,9.6,418407.98,47666,"953",0.31941657008791,74.4,742.185205387488,0
94514,2,1301,80000,59.1,19.2,764200.96,2283,"945",0.153727901614143,40.9,569.864213753833,1
92553,131,50934,59966,8.8,12.7,467372.37,73632,"925",0.257195586445204,91.2,691.737288135593,0
95901,68,24806,54732,51.6,17.9,358980.59,36176,"959",0.274127227283722,48.4,685.703228659885,1
95642,28,8487,70019,73.5,21.1,432605.14,6913,"956",0.329916342641687,26.5,1227.6869665847,1
93726,68,25627,47809,23.9,16.8,302088.4,45330,"937",0.265345143793655,76.1,565.343039929407,0
93728,32,10293,45546,24.8,17.4,270472.98,17779,"937",0.31089089672593,75.2,578.941447775465,0
91906,16,5065,49191,58.5,11.7,459966.69,4547,"919",0.315893385982231,41.5,1113.9212667693,1
92405,44,20145,45478,16.2,12.5,416285.33,30930,"924",0.218416480516257,83.8,651.309408341416,0
95457,11,3985,53284,64.8,14.7,405599.97,3178,"954",0.27603513174404,35.2,1253.93329137823,1
92314,25,7646,61034,67,22.9,442430.92,10905,"923",0.326968349463772,33,701.146263182027,1
95370,79,27020,65245,83.1,26.8,402044.3,27896,"953",0.292376017764619,16.9,968.597648408374,1
96019,17,7690,50694,79.6,13.5,287605.65,10486,"960",0.221066319895969,20.4,733.358764066374,1
95246,5,2024,71094,91.2,25.8,349565.1,1305,"952",0.24703557312253,8.8,1550.95785440613,1
93454,97,31397,73166,21.8,15.6,532627.17,41324,"934",0.308946714654266,78.2,759.776401122834,0
92301,61,23171,57714,10.4,5.6,362195.17,37571,"923",0.263260109619783,89.6,616.725666072237,0
95692,9,4068,81472,70.5,23.8,433406.02,5044,"956",0.221238938053097,29.5,806.50277557494,1
92345,152,65479,54881,32.5,9.4,403928.39,87994,"923",0.232135493822447,67.5,744.13028161011,0
95619,13,4618,61250,69.6,22.9,427894.41,6407,"956",0.281507145950628,30.4,720.774153269861,1
90023,67,27656,48293,1.5,8.4,590662.84,45732,"900",0.242262076945328,98.5,604.74066299309,0
95346,4,1375,99327,95.1,25.2,341387.53,1126,"953",0.290909090909091,4.90000000000001,1221.13676731794,1
90220,95,35052,65337,1.6,11.4,563139.35,51480,"902",0.271025904370649,98.4,680.885780885781,0
93461,3,1222,66650,37.7,12,446339.52,1442,"934",0.245499181669394,62.3,847.43411927878,0
95982,6,3012,85347,74,19.4,384659.92,3070,"959",0.199203187250996,26,981.107491856678,1
92543,57,24862,41826,32.6,11.8,339609.27,38769,"925",0.229265545812887,67.4,641.285563207717,0
91950,144,43913,51300,10.1,14.5,604189.78,58349,"919",0.327921116753581,89.9,752.592160962484,0
95458,5,2667,45202,70.2,18.1,250696.93,3196,"954",0.187476565429321,29.8,834.480600750939,1
95937,3,1245,40688,63.4,25.8,453327.77,1125,"959",0.240963855421687,36.6,1106.66666666667,1
95824,53,20121,44877,13.8,10.3,345899.36,30783,"958",0.263406391332439,86.2,653.639996101744,0
90255,102,44240,53929,1,8.4,592948.53,72488,"902",0.230560578661844,99,610.307913033881,0
95215,41,19136,51462,26.4,6.8,376909.55,26898,"952",0.214255852842809,73.6,711.428358985798,0
95686,5,895,32083,30.8,5.7,515959.08,1155,"956",0.558659217877095,69.2,774.891774891775,0
95464,9,2328,58750,59.8,18.3,250432.63,2587,"954",0.38659793814433,40.2,899.884035562428,1
95627,12,3274,88671,50.3,21.2,447548.17,4214,"956",0.366524129505192,49.7,776.934029425724,1
93501,9,3827,48447,29.4,5.4,208736.46,5128,"935",0.235171152338646,70.6,746.294851794072,0
92583,58,21895,50847,27.9,11.8,409170.28,34103,"925",0.264900662251656,72.1,642.02562824385,0
95665,12,5167,79058,77.7,17.5,393561.58,4650,"956",0.232243081091542,22.3,1111.18279569892,1
90744,90,36605,55141,3.7,8.2,616234.49,57030,"907",0.24586805081273,96.3,641.855163948799,0
90022,108,42198,57464,1.5,9.9,608157.25,65110,"900",0.255936300298592,98.5,648.103209952388,0
92335,172,73539,64946,8.7,10.2,506777.05,97358,"923",0.233889500809095,91.3,755.346247868691,0
93675,6,2980,61140,71.1,24.5,344223.86,4062,"936",0.201342281879195,28.9,733.628754308222,1
95953,30,8822,63993,39.2,14.5,359314.55,11247,"959",0.340058943550215,60.8,784.386947630479,0
95012,28,9764,69076,9.9,9.4,610605.88,10647,"950",0.2867677181483,90.1,917.065840142763,0
92386,5,1692,40568,79.8,34.7,330779.96,1943,"923",0.295508274231678,20.2,870.818322182192,1
96051,5,1138,59375,86,20.8,334298.05,1177,"960",0.439367311072056,14,966.864910790144,1
93263,52,16512,55847,14.1,11.8,322407.37,22642,"932",0.314922480620155,85.9,729.264199275682,0
92376,129,63136,64478,7.3,9.9,502244,86826,"923",0.20432083122149,92.7,727.155460345979,0
92311,40,20591,49919,27.1,11.7,248038.42,34204,"923",0.194259627992812,72.9,602.005613378552,0
95645,4,1348,52375,30.2,11.4,382203.52,1233,"956",0.29673590504451,69.8,1093.26845093268,0
93609,7,4655,57298,22.3,14.5,341229.3,5309,"936",0.150375939849624,77.7,876.812959126012,0
95531,37,16878,51875,60,16.9,335454.5,22887,"955",0.219220286763835,40,737.449206973391,1
90044,125,54892,43388,1.1,9.5,590289.92,100225,"900",0.227719886322233,98.9,547.687702668995,0
95231,7,3115,77054,24.8,3.5,490614.79,4933,"952",0.224719101123596,75.2,631.461585242246,0
90061,54,18132,50427,1.2,11.7,566812.72,29992,"900",0.297816015883521,98.8,604.561216324353,0
93660,3,3137,40000,2.4,2.2,255709.64,3826,"936",0.0956327701625757,97.6,819.916361735494,0
93033,142,60493,76445,5.4,10.9,597519.27,84188,"930",0.23473790355909,94.6,718.546586211812,0
93667,6,1984,49688,77.3,19.9,384132.73,2005,"936",0.30241935483871,22.7,989.526184538653,1
92251,62,20881,85599,13.6,18.7,352538.91,26740,"922",0.296920645562952,86.4,780.890052356021,0
93705,64,22987,46253,22.2,13.7,290738.7,37763,"937",0.278418236394484,77.8,608.717527738792,0
93591,7,5400,53733,20.8,7.2,351233.66,6914,"935",0.12962962962963,79.2,781.024009256581,0
95315,16,10212,67021,19.4,12.8,373415.23,13334,"953",0.156678417547983,80.6,765.861706914654,0
95223,14,5225,78403,89.5,39.9,447112.2,2650,"952",0.267942583732057,10.5,1971.69811320755,1
93274,136,55151,61756,27.9,10.5,315585.96,78369,"932",0.246595709959928,72.1,703.734895175388,0
95324,20,6259,64802,55.4,12.4,445206.68,8639,"953",0.319539862597859,44.6,724.50515105915,1
95971,13,6477,58125,77.9,27.1,320948.97,6106,"959",0.200710205341979,22.1,1060.75990828693,1
90059,56,26324,47682,1.3,9.6,541997.94,41315,"900",0.212733627108342,98.7,637.153576182984,0
93925,4,1419,56563,7.6,9.5,639606.15,1513,"939",0.281888653981677,92.4,937.871777924653,0
93662,56,23114,49504,14.1,11.7,320077.79,30123,"936",0.242277407631738,85.9,767.320651993493,0
90221,83,35702,57610,0.8,7.7,566622.44,50660,"902",0.23247997311075,99.2,704.737465455981,0
93242,2,2460,45139,35.1,11.1,309261.23,2974,"932",0.0813008130081301,64.9,827.168796234028,0
93725,55,20110,57219,12.5,11.3,309483.15,26620,"937",0.273495773247141,87.5,755.447032306536,0
93630,38,15420,56705,12.4,11.2,369153.59,20736,"936",0.246433203631647,87.6,743.634259259259,0
95560,4,2472,72601,93.2,12.7,318372.1,1640,"955",0.161812297734628,6.8,1507.31707317073,1
93701,13,6183,25905,10.4,5.9,208952.28,10123,"937",0.210253922044315,89.6,610.78731601304,0
90201,134,60254,49554,3.7,6.9,606394.72,96605,"902",0.22239187439838,96.3,623.715128616531,0
90262,97,44170,61941,2.4,8.1,596817.04,67210,"902",0.219606067466606,97.6,657.193869959827,0
95965,32,15739,40482,58,14.7,294985.89,21891,"959",0.203316602071288,42,718.97126673062,1
92398,2,1045,52259,69.7,5.5,164729.14,1424,"923",0.191387559808612,30.3,733.848314606742,1
90222,43,20614,63843,1,9.7,555427.78,33729,"902",0.208596099738042,99,611.165465919535,0
93616,6,1897,47500,11.1,11.3,334763.89,2379,"936",0.316288877174486,88.9,797.393862967633,0
93247,31,12870,44205,15.1,6,269740.28,17182,"932",0.240870240870241,84.9,749.039692701665,0
95919,1,1055,83371,96.8,10,306830.08,1168,"959",0.0947867298578199,3.2,903.253424657534,1
93622,18,8023,38453,5.6,5.1,291054.54,9483,"936",0.224354979434127,94.4,846.040282610988,0
95351,67,34906,50649,16.6,7.8,342935.77,49149,"953",0.19194407838194,83.4,710.207735660949,0
96080,48,23869,52489,74,18.2,305101.61,31469,"960",0.201097658050191,26,758.49248466745,1
95358,60,26293,65442,30,12.1,397144.25,31938,"953",0.228197619138174,70,823.251299392573,0
95666,15,6632,70987,85.7,19.8,339537.39,5542,"956",0.226176115802171,14.3,1196.67989895345,1
95249,6,4297,33342,74.7,15,347415.8,5533,"952",0.139632301605771,25.3,776.613048978854,1
90037,76,35416,45128,1.5,9.2,621717.22,68885,"900",0.214592274678112,98.5,514.132249401176,0
95341,37,22710,46760,13.3,6.9,325500.99,34045,"953",0.1629238221048,86.7,667.058305184315,0
96093,10,4380,42168,73.7,22.9,303552.45,4391,"960",0.228310502283105,26.3,997.494875882487,1
93527,1,1979,83255,84.8,29,265712.27,1705,"935",0.0505305709954523,15.2,1160.70381231672,1
93280,33,16289,40696,7,4.5,279093.22,28337,"932",0.202590705384001,93,574.831492395102,0
95567,5,1768,87500,59.8,12.7,397045.7,2178,"955",0.282805429864253,40.2,811.753902662993,1
93543,24,11460,61936,18.5,7.4,417248.55,13793,"935",0.209424083769634,81.5,830.856231421736,0
93930,34,12672,64762,15.2,13.7,464466.87,16945,"939",0.268308080808081,84.8,747.831218648569,0
93283,3,1597,21717,91.3,3.7,196004.07,2228,"932",0.187852222917971,8.7,716.786355475763,1
90270,33,16917,54631,0.7,8.1,580428.48,25415,"902",0.19507004788083,99.3,665.630533149715,0
95966,47,24050,52628,71.1,15.1,302789.92,29203,"959",0.195426195426195,28.9,823.545526144574,1
93257,110,53644,48411,23.1,12.8,286483.87,78754,"932",0.205055551413019,76.9,681.159052238616,0
93285,4,2069,30556,92.4,9.8,228100.79,2087,"932",0.193330111164814,7.59999999999999,991.375179683757,1
92113,100,35685,49651,6.5,9.7,569140.88,51461,"921",0.28022978842651,93.5,693.437748974952,0
93434,18,6224,58449,6.7,11.8,474303.26,8138,"934",0.289203084832905,93.3,764.80707790612,0
93620,17,8104,49789,22,10.1,328262.19,8865,"936",0.209772951628825,78,914.156796390299,0
95379,10,3959,63598,72.5,26.7,339954.92,3924,"953",0.252589037635767,27.5,1008.91946992864,1
96094,12,6523,52759,71.7,24.6,305970.29,6846,"960",0.183964433542848,28.3,952.819164475606,1
90001,51,34605,52806,0.5,6.6,532229.65,58245,"900",0.147377546597313,99.5,594.128251352047,0
96088,11,4283,65298,87.6,20.2,313391.24,4685,"960",0.256829325239318,12.4,914.194236926361,1
95327,10,6263,54199,64.4,11.7,398210.57,9165,"953",0.159667890787163,35.6,683.360611020186,1
93516,2,1447,64306,45.8,21.3,135951.18,2548,"935",0.138217000691085,54.2,567.896389324961,0
95912,6,4824,64667,30,12.3,396823.58,4782,"959",0.124378109452736,70,1008.78293601004,0
93618,47,22439,50993,13.1,12.8,313597.79,32044,"936",0.20945674940951,86.9,700.255898140057,0
93960,40,15351,64821,10.9,5.5,559436.33,26357,"939",0.260569344016676,89.1,582.425921007702,0
96055,8,3449,62453,63.7,18.6,289863.39,4149,"960",0.231951290229052,36.3,831.284646902868,1
95388,14,10367,51699,19.3,6.7,320399.99,13270,"953",0.135043889264011,80.7,781.235870384325,0
96021,21,13895,47914,48.2,8.8,262930.15,15660,"960",0.151133501259446,51.8,887.292464878672,0
95485,3,2731,58682,80.2,18.2,354298.19,3042,"954",0.109849871841816,19.8,897.764628533859,1
92173,65,35798,54003,2.7,10.5,601981.67,29634,"921",0.181574389630706,97.3,1208.00431936289,0
92539,6,3504,48954,55.5,15.7,393652.86,4821,"925",0.171232876712329,44.5,726.820161792159,1
95988,8,7761,57538,60.5,17.1,299583.22,8483,"959",0.103079500064425,39.5,914.888600730874,1
92316,49,26315,68589,13.2,11,494567.25,28593,"923",0.186205586167585,86.8,920.330150736194,0
93204,6,6520,52080,8.5,5.5,210423.67,13881,"932",0.0920245398773006,91.5,469.706793458685,0
90002,60,31901,46159,0.3,6.4,531581.32,54384,"900",0.188081878311025,99.7,586.587967049132,0
96057,3,1529,43839,85.3,22.3,294863.84,1052,"960",0.196206671026815,14.7,1453.42205323194,1
93304,50,30190,45563,17,11.4,259867.57,49647,"933",0.165617754223253,83,608.093137551111,0
93267,6,4354,38245,26.8,7.2,243620.5,6079,"932",0.137804317868627,73.2,716.236223063004,0
93706,52,27772,34147,11.8,8.6,238625.19,41470,"937",0.187238945700706,88.2,669.688931757897,0
93234,2,4374,34429,2,2,237134.42,6485,"932",0.0457247370827618,98,674.479568234387,0
95205,38,28745,48767,10.3,4.4,310395.68,39723,"952",0.132196903809358,89.7,723.636180550311,0
95948,18,9591,61155,57.1,16.2,331419.03,12010,"959",0.187675946199562,42.9,798.584512905912,1
93305,31,20022,34212,16.2,8.2,234782.36,37904,"933",0.154829687343922,83.8,528.2292106374,0
95634,5,3122,62569,80.3,23,407827.89,4001,"956",0.160153747597694,19.7,780.304923769058,1
95987,8,5497,77545,21.2,14.3,355204.8,6370,"959",0.145533927596871,78.8,862.951334379906,0
95954,9,6823,52691,79.3,19.8,263282.99,11234,"959",0.131906785871318,20.7,607.35267936621,1
95365,8,3428,38571,2,4.6,260155.41,4146,"953",0.233372228704784,98,826.821032320309,0
95422,15,13535,38325,58,7.9,213847.57,16759,"954",0.110823790173624,42,807.625753326571,1
93638,49,34763,52399,12.7,7.5,313386.96,51669,"936",0.140954463078561,87.3,672.801873463779,0
93215,41,31842,47586,5,6.7,300328.69,55487,"932",0.128760756233905,95,573.864148359075,0
92225,19,11547,48102,25.7,7.7,219872.41,21272,"922",0.164544903438122,74.3,542.826250470102,0
96007,29,19046,51227,75.5,14.8,320668.82,24666,"960",0.1522629423501,24.5,772.15600421633,1
93268,14,11156,46827,54.6,7.8,185679.78,18113,"932",0.125493008246683,45.4,615.911223982775,1
95963,27,14012,56627,50.2,16.2,372237.2,16812,"959",0.192691978304311,49.8,833.452295979063,1
95428,4,2511,46319,31.4,10.6,271769.4,2761,"954",0.159299084030267,68.6,909.453096704093,0
92243,88,45128,48888,9,16.3,298298.3,49880,"922",0.195000886367665,91,904.731355252606,0
93286,8,7302,41127,18.2,11.8,275650.5,10500,"932",0.109559024924678,81.8,695.428571428571,0
92410,47,33315,45741,9.7,6.6,394579.78,46615,"924",0.141077592675972,90.3,714.684114555401,0
90003,63,42373,47733,0.4,7.3,551503.77,75190,"900",0.148679583697166,99.6,563.545684266525,0
93458,82,44049,66350,7.4,8,512699.73,59814,"934",0.186156325909782,92.6,736.432942120574,0
93702,36,29295,32418,6.9,6.5,219704.85,45095,"937",0.122887864823349,93.1,649.628561924825,0
93212,9,10227,46312,13.4,4,233831.84,23148,"932",0.0880023467292461,86.6,441.809227579056,0
90011,94,58581,47126,0.7,6.9,564069.06,109511,"900",0.160461583107151,99.3,534.932563852033,0
93513,2,1758,52500,52.7,19.5,379159.88,1636,"935",0.113765642775882,47.3,1074.57212713936,1
93203,14,13385,42857,3,3.1,260947.48,20674,"932",0.104594695554725,97,647.431556544452,0
96137,7,3604,49759,86.7,24.8,448851.46,3101,"961",0.194228634850167,13.3,1162.20574008384,1
95932,7,6926,56582,42.2,17,349475.2,7963,"959",0.101068437770719,57.8,869.772698731634,0
92356,6,4542,36720,51.1,11.8,259570.75,6901,"923",0.132100396301189,48.9,658.165483263295,1
93266,0,1214,51458,24.5,0,225205.8,1889,"932",0,75.5,642.668078348333,0
93250,13,10114,39009,7.2,3.7,269288.59,15318,"932",0.12853470437018,92.8,660.268964616791,0
95019,9,6145,61891,4.8,7.3,700978.74,6912,"950",0.146460537021969,95.2,889.033564814815,0
95225,2,926,88333,100,6.8,520731.67,1001,"952",0.215982721382289,0,925.074925074925,1
95951,6,2163,60053,8.4,9.3,317186.54,2498,"959",0.277392510402219,91.6,865.892714171337,0
95374,4,1553,49318,44.2,3.5,554222.47,1702,"953",0.25756600128783,55.8,912.455934195065,0
93905,93,47880,63694,2.7,6.2,575002.18,63949,"939",0.194235588972431,97.3,748.721637554927,0
96032,3,2492,54362,72.3,14.4,274275.6,2618,"960",0.120385232744783,27.7,951.871657754011,1
93703,25,21244,35526,15.2,8.4,268588.84,32329,"937",0.117680286198456,84.8,657.118995329271,0
96143,8,2831,54338,57.5,28.7,753620.92,3480,"961",0.282585658777817,42.5,813.505747126437,1
95311,1,2523,49279,76.7,18.9,283749.04,1991,"953",0.0396353547364249,23.3,1267.20241084882,1
92411,33,18430,52281,4.3,7.7,385618.67,26895,"924",0.179055887140532,95.7,685.257482803495,0
93249,0,1912,38077,2.7,1.8,245492.12,2002,"932",0,97.3,955.044955044955,0
93239,0,957,41568,1.1,2,172982.61,1273,"932",0,98.9,751.767478397486,0
93307,70,56831,46552,9.9,6.7,275772.99,87133,"933",0.123172212348894,90.1,652.2327935455,0
92230,7,2596,66337,39.4,8.3,293930.99,2357,"922",0.26964560862866,60.6,1101.40008485363,0
93640,7,9785,37779,4.2,3.7,277903.19,13884,"936",0.0715380684721512,95.8,704.768078363584,0
93272,3,2941,41528,11.8,5.4,230671.48,4598,"932",0.102006120367222,88.2,639.62592431492,0
95333,6,2297,54500,19.5,18.2,312791.57,3031,"953",0.261210274270788,80.5,757.835697789508,0
92242,1,672,45994,81.3,8.2,183441.31,1256,"922",0.148809523809524,18.7,535.031847133758,1
93927,20,14453,66786,5,7.3,482879.01,19665,"939",0.138379575174704,95,734.960589880498,0
93926,19,7757,74167,7.4,7,554498.44,9086,"939",0.244940054144644,92.6,853.731014747964,0
95947,2,1687,46023,85.8,17.2,264752,1464,"959",0.1185536455246,14.2,1152.32240437158,1
95454,3,2700,36777,67.4,8.8,336411.79,2076,"954",0.111111111111111,32.6,1300.57803468208,1
96044,3,1018,56510,69.3,12,211893.24,1113,"960",0.294695481335953,30.7,914.645103324349,1
93252,1,1024,46215,53.5,7.8,154965.62,1646,"932",0.09765625,46.5,622.114216281895,1
96035,5,2778,37639,50.2,19.7,227768.03,3320,"960",0.179985601151908,49.8,836.746987951807,1
93270,5,4652,42898,38,6.7,298963.08,4806,"932",0.107480653482373,62,967.95672076571,0
93256,3,3955,43538,6.9,3.5,227153.96,5823,"932",0.0758533501896334,93.1,679.203159883222,0
95255,3,2180,60000,65.2,11.8,299580.17,1748,"952",0.137614678899083,34.8,1247.13958810069,1
92365,2,1509,55625,56.7,9.8,219531.97,2485,"923",0.132538104705103,43.3,607.243460764588,1
95916,0,778,37768,84.2,13.6,220640.12,1112,"959",0,15.8,699.640287769784,1
93201,0,784,36442,8.7,1.6,150276.46,1283,"932",0,91.3,611.067809820733,0
95313,2,1185,53667,27.4,8.5,686783.38,1250,"953",0.168776371308017,72.6,948,0
96103,3,1975,71612,95.9,30.2,402192.96,1506,"961",0.151898734177215,4.09999999999999,1311.42098273572,1
96122,6,3957,50155,79.5,14,267689.92,4030,"961",0.151630022744503,20.5,981.885856079404,1
95917,1,2823,71678,60.2,12.2,317499.76,4162,"959",0.0354233085370174,39.8,678.279673234022,1
92401,2,1246,38667,10.3,7.9,326174.85,2085,"924",0.160513643659711,89.7,597.601918465228,0
93205,0,1667,23061,79.5,12,184796.32,2342,"932",0,20.5,711.784799316823,1
93223,9,7924,47355,8.2,4.7,253196.89,10485,"932",0.113579000504796,91.8,755.746304244158,0
96056,2,1677,63500,77.9,32.7,272339.77,1247,"960",0.119260584376863,22.1,1344.8275862069,1
92227,30,24135,51459,14.7,14.4,277827.09,27530,"922",0.124300807955252,85.3,876.679985470396,0
92274,13,15287,26500,13.2,3.5,237353.52,12843,"922",0.0850395761104206,86.8,1190.29821692751,0
93647,3,8130,49067,3.8,5.8,256651.76,11575,"936",0.03690036900369,96.2,702.375809935205,0
92231,59,46642,47476,1,18,300098.17,38879,"922",0.126495433300459,99,1199.67077342524,0
93206,3,1725,47188,17.5,6.9,203681.53,1665,"932",0.173913043478261,82.5,1036.03603603604,0
93261,0,1736,17841,1.9,0.6,229220.18,1906,"932",0,98.1,910.807974816369,0
96025,5,2189,37546,72.2,18.1,235160.51,2192,"960",0.228414801279123,27.8,998.631386861314,1
92236,32,30236,40641,2.3,4.3,389763.13,42218,"922",0.105834105040349,97.7,716.187408214506,0
93219,2,6596,42205,0.5,2.8,235485.72,10047,"932",0.0303214069132808,99.5,656.514382402707,0
92363,2,3531,33268,55.2,11,189481.53,5312,"923",0.0566411781365052,44.8,664.721385542169,1
93668,2,899,66471,16,18.8,260946.48,1126,"936",0.222469410456062,84,798.401420959147,0
93648,9,10823,44632,3.8,7.2,275958.75,15507,"936",0.0831562413378915,96.2,697.942864512801,0
95955,0,1408,58523,31.2,11.7,287376.11,1356,"959",0,68.8,1038.34808259587,0
96097,11,9405,47042,71.7,20.4,254687.74,10169,"960",0.116959064327485,28.3,924.869702035598,1
93235,1,3385,42438,15.5,11,213853.35,4459,"932",0.0295420974889217,84.5,759.13882036331,0
96041,4,2432,38062,77.2,14.4,254075,3873,"960",0.164473684210526,22.8,627.936999741802,1
93241,5,9923,34119,4.4,2.9,204537.86,16543,"932",0.0503879875037791,95.6,599.830744121381,0
93202,2,2981,53528,7.5,11.1,245632.76,4491,"932",0.0670915800067092,92.5,663.771988421287,0
93656,3,5015,55856,21.5,9.3,295045.7,5777,"936",0.0598205383848455,78.5,868.097628526917,0
96064,4,4485,53204,81.2,18.8,238164.42,4442,"960",0.0891861761426979,18.8,1009.6803241783,1
92249,7,7193,54668,0.4,21.1,308904.38,8346,"922",0.0973168358125956,99.6,861.849988018212,0
93646,10,7362,29904,4,4.8,251060.8,10425,"936",0.135832654170062,96,706.187050359712,0
92250,2,8136,55777,18,12.7,271811.33,7798,"922",0.0245821042281219,82,1043.34444729418,0
96048,0,717,55828,81.4,27.3,304531.87,1235,"960",0,18.6,580.566801619433,1
